"id","ruc","razon_social","cod_unidad","departamento","provincia","distrito","direccion","estado","created_at","updated_at"
"772","20306484479","ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI","1017 - CHACHAPOYAS","LIMA","LIMA","SAN ISIDRO","AV. PASEO DE LA REPUBLICA NRO. 3135",,,"2025-11-24 21:33:53"
"773","20602066330","UNIDAD EJECUTORA DE SALUD SANTA CRUZ","001671","CAJAMARCA","SANTA CRUZ","SANTA CRUZ","AV. LOS MAESTROS NRO. 407 CENTRO SANTA CRUZ",,,"2024-12-05 23:16:20"
"774","20531377924","MUNICIPALIDAD DISTRITAL DE SAN RAFAEL","301712","SAN MARTIN","BELLAVISTA","SAN RAFAEL","JR. LIMA NRO. S-N (FRENTE A PLAZA DE ARMAS)",,,
"775","20131312955","SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT","1273 - CALLERIA","LIMA","LIMA","LIMA","AV. GARCILASO DE LA VEGA NRO. 1472",,,"2024-05-14 14:54:08"
"776","20602050506","UNIDAD EJECUTORA SALUD HUALGAYOC - BAMBAMARCA","1662","CAJAMARCA","HUALGAYOC","BAMBAMARCA","CAL.SAN CARLOS NRO. 151 CENT BAMBAMARCA (RED DE SALUD BAMBAMARCA)","1",,"2024-05-14 18:09:05"
"777","20200575645","UNIDAD DE GESTION EDUCATIVA LOCAL CANCHIS","1105","CUSCO","CANCHIS","SICUANI","AV. CENTENARIO NRO. S/N (1RA CUADRA)",,,
"778","20533025057","UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA","1464","TACNA","TACNA","CRL. GREG. ALBARRACIN LANCHIPA","CAL.LOS MÚSICOS MZA. I LOTE. 2-A A.V. LAS BEGONIAS (A DOS CUADRAS DEL MERCADO SANTA ROSA)",,,
"779","20393146657","UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA","1200","UCAYALI","CORONEL PORTILLO","YARINACOCHA","CAR.SAN JOSE KM. 0.63 CAS. SAN JOSE (COSTADO INSTITUTO BILINGUE)",,,
"780","20609332311","D´PRIMERA FOODS SOCIEDAD ANONIMA CERRADA",,"JUNIN","HUANCAYO","HUANCAYO","JR. LOS FRESNOS 743 INT. NRO. 3 URB. ALTO LA MERCED -HUANCAYO",,,
"781","20526270364","UNIVERSIDAD NACIONAL DE FRONTERA","001373","PIURA","SULLANA","SULLANA","AV. SAN HILARION NRO. 101 OTR. URB. POP. VILLA PERU CANADA (ZONA EXPANSION URBANA, MARGEN IZQUIERDA)",,,"2024-11-25 16:01:50"
"782","20601845335","RED DE SALUD N° 01 ""CORONEL PORTILLO","1660","UCAYALI","CORONEL PORTILLO","MANANTAY","JR. FRATERNIDAD MZ. 4 LT. 4 AAHHLAPALOMADETRAS",,,"2025-06-14 14:53:05"
"783","20607972771","DELSAPERUE.I.R.L",,"LIMA","LIMA","PUENTE PIEDRA",,,,"2025-07-11 17:06:30"
"784","20131257750","SEGURO SOCIAL DE SALUD","401630","ANCASH","HUARAZ","INDEPENDENCIA","Av. Independencia 2161 Barrio de Vichay","1",,"2024-07-18 14:27:35"
"785","10736764542","BARDALES RAMIREZ ANDREITA VALERIA","10736764542","-","-","-","-",,,"2025-04-15 15:18:26"
"786","20167251294","HOSPITAL III REGIONAL HONORIO DELGADO ESPINOZA DEL GOBIERNO REGIONAL DE AREQUIPA","000767","AREQUIPA","AREQUIPA","AREQUIPA","AV. ALCIDES CARRION NRO. 505",,,"2025-07-08 18:00:22"
"787","20601353875","CLIENTE DE PRUEBA","CUE-206","LIMA","LIMA","LIMA","Mariategui 800",,,"2024-05-24 13:21:35"
"788","20531636539","RED DE SALUD PACIFICO SUR","1421","ANCASH","SANTA","NUEVO CHIMBOTE","MZA. D LOTE. 8 URB. MARISCAL LUZURIAGA (MEDIA CUADRA DE SUNAT NUEVO CHIMBOTE)",,,"2025-08-12 20:21:25"
"789","20363802681","UNIDAD DE GESTION EDUCATIVA LOCAL DE MELGAR","000912","PUNO","MELGAR","AYAVIRI","JR. PUMACAHUA NRO. 1099 CERCADO",,,"2024-05-28 15:38:43"
"790","20188920498","MUNICIPALIDAD DISTRITAL DE SAYAN","301381","LIMA","HUAURA","SAYAN","CAL.PLAZA DE ARMAS SUR MZA. 17 LOTE. 1 (MISMA PLAZA DE ARMAS)",,,
"791","20611328118","ANSIM S.A.C.","AN18","LIMA","LIMA","LIMA","AV. VENEZUELA NRO. 2653 C.H. PALOMINO",,,"2025-04-23 18:16:39"
"792","10806583184","RODRIGUEZ FLORES DEBORA","10806583184","-","-","-","-",,,"2025-04-15 15:23:41"
"793","20607973823","DALIZ COMPANY S.A.C.","NY23","LIMA","LIMA","PUENTE PIEDRA","MZA. B LOTE. 12 ASC. SAN CRISTOBAL (CALLE GUADALUPE CON AV LAS TORRES)",,,"2024-06-17 18:08:07"
"794","20170137346","HOSPITAL DE BARRANCA - CAJATAMBO Y SERVICIOS BASICOS DE SALUD","1289","LIMA","BARRANCA","BARRANDA","AV. NICOLAS DE PIEROL NRO. S/N",,,
"795","20172968253","MUNICIPALIDAD DISTRITAL DE TALAVERA","300275","APURIMAC","ANDAHUAYLAS","TALAVERA","AV. CONFRATERNIDAD NRO. S/N CERCADO (FRENT PLAZA DE ARMAS)",,,
"796","20406266207","UNIDAD DE GESTION EDUCATIVA EL COLLAO","1053","PUNO","EL COLLAO","ILAVE","JR. SUCRE NRO. 215 BARRIO SANTA BARBARA PUNO",,,
"797","20610861840","CORPORACION LIZMED E.I.R.L",,"LIMA","LIMA","PUENTE PIEDRA","MZA. E LOTE. 1 A.V. LA FLORESTA DE COPACABANA (PARADERO 24 LA DRCHA TODA AV SAN MARTIN)",,,"2025-07-18 18:17:52"
"798","20607026174","CONSORCIO CURI S.A.C.","-","LA LIBERTAD","TRUJILLO","VICTOR LARCO HERRERA","CAL.LAS BEGONIAS NRO. 374 DPTO. 802 URB. SANTA EDELMIRA",,,
"799","20606254602","TODO SUMINISTROS S.A.C.","20606254602","LIMA","LIMA","LIMA","JR. CHOTA NRO. 1221 INT. 34A CERCADO DE LIMA",,,"2024-06-08 15:47:53"
"800","20603747187","SERDISTED S.R.L.","20603747187","LIMA","LIMA","COMAS","CAL.17 NRO. 231 URB. CARABAYLLO ET. UNO",,,
"801","20608748793","AGROIMPORT Y EXPORT FLOR DE RETAMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA",,"LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ","MZA. S LOTE. 5 P.J. RAMIRO PRIALE LAMBAYEQUE",,,
"802","20569049131","UNIDAD EJECUTORA EDUCACIÓN RÍO TAMBO","1680","JUNIN","SATIPO","RIO TAMBO","NRO. S/N COM. NATIVA DE PUERTO OCOPA (FTE AL ESTADIO DE LA C.N DE PUERTO OCOPA)",,,"2025-02-26 20:13:16"
"803","20517127494","COPSDATA S.R.L.","20517127494","LIMA","LIMA","BREÑA","JR. MORONA NRO. 538",,,"2024-06-11 17:52:48"
"804","20131257750","SEGURO SOCIAL DE SALUD - HUANCAVELICA","401618 - HUANCAVELICA","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2024-07-18 14:33:16"
"805","20153408191","MARINA DE GUERRA DEL PERÚ - ESTADO MAYOR GENERAL DE LA MARINA","471 - UCAYALI. 4TA ZON.NAVAL","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-05-30 13:57:40"
"806","20516919621","GROUP FORSYTH SOLUTION S.A.C","20516919621","LIMA","LIMA","LIMA","AV. URUGUAY NRO. 483 INT. 10",,,
"807","20611042729","SERCOMSR S.A.C.","20611042729","PUNO","CARABAYA","MACUSANI","JR.AREQUIPA NRO. 210",,,"2024-08-12 17:38:27"
"808","20528169393","TECH COMPANY S.A.C.","20528169393","LORETO","MAYNAS","IQUITOS","JR. PROSPERO NRO. 451 URB. JARDIN",,,
"809","20332030800","UNIDAD DE GESTION EDUCATIVA LOCAL 06","61","LIMA","LIMA","ATE","PQ. PRINCIPAL NRO. SN (COSTADO DE MUNICIPALIDAD DE ATE)",,,"2025-10-10 14:38:11"
"810","20154547259","OFICINA DE GESTION DE SERVICIOS DE SALUD BAJO MAYO","930","SAN MARTIN","SAN MARTIN","TARAPOTO","JR. CAHUIDE NRO. 146",,,"2025-04-11 13:54:47"
"811","20610249397","JUGRANSOFT TECHNOLOGY E.I.R.L","20610249397","UCAYALI","CORONEL PORTILLO","CALLERIA","AV. SAN MARTIN NRO. 405 URB. CERCADO DE PUCALLPA",,,
"812","20452308992","SALUD CENTRO AYACUCHO","001045","AYACUCHO","CANGALLO","CANGALLO","JR. 17 DE DICIEMBRE NRO. S/N (A MEDIA CUADRA DE BANCO DE LA NACION)",,,
"813","20188930027","MUNICIPALIDAD DISTRITAL DE AUCALLAMA","301330","LIMA","HUARAL","AUCALLAMA","PZA.DE ARMAS NRO. S/N AUCALLAMA",,,"2024-06-13 14:11:54"
"814","20543891755","CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)","1410","LIMA","LIMA","SAN ISIDRO","AV. DEL PARQUE NORTE NRO. 313 URB. CÓRPAC (AV. DEL PARQUE NORTE 313-319)",,,
"815","20223230246","MUNICIPALIDAD DISTRITAL DE SAÑO","301026","JUNIN","HUANCAYO","SAÑO","PZA.PRINCIPAL NRO. S/N",,,
"816","20167652108","COLEGIO MILITAR ELIAS AGUIRRE","000859","LAMBAYEQUE","CHICLAYO","PIMENTEL","CAR.A PIMENTEL KM. 10",,,
"817","20531319991","OFICINA DE GESTIÓN DE SERVICIOS DE SALUD HUALLAGA CENTRAL","001059","SAN MARTIN","MARISCAL CACERES","JUANJUI","JR. ARICA NRO. 205",,,
"818","20564239233","UNIDAD DE GESTION EDUCATIVA ESPINAR","001525","CUSCO","ESPINAR","ESPINAR","AV. SAN MARTIN NRO. S/N (PLAZOLETA UNIDAD VECINAL)",,,
"819","20153219118","HOSPITAL NACIONAL HIPOLITO UNANUE","132","LIMA","LIMA","EL AGUSTINO","AV. CESAR VALLEJOS NRO. 1390",,,"2025-02-17 14:04:24"
"820","20164370349","MUNICIPALIDAD DISTRITAL DE CHINCHERO","300786","CUSCO","URUBAMBA","CHINCHERO","NRO. S/N C.P. PLAZA DE ARMAS (NUEVO PALACIO MUNICIPAL)",,,
"821","20527147965","UNIDAD GESTION EDUCATIVA QUISPICANCHI","1106","CUSCO","QUISPICANCHI","HUARO","PZA.PLAZA DE ARMAS NRO. SN (JUNTO A CLUB SOCIAL HUARO)",,,
"822","20200716648","REDESS LAMPA","001621","PUNO","LAMPA","LAMPA","JIRÓN ANTONIO BARRIO NUEVO Nº 323",,,"2025-06-14 17:47:16"
"823","20604495700","DICALI PERU E.I.R.L","20604495700","LIMA","LIMA","SAN MARTÍN DE PORRES","MZA. BLOTE. 39 URB. FILADELFIA",,,
"824","20611526254","JOBIAP EIRL","20611526254","LIMA","LIMA","SANTIAGO DE SURCO","CAL.4 MZA. A LOTE. 19 A.H. JORGE CHAVEZ",,,
"825","20131257750","SEGUROSOCIAL DESALUD","401627","PUNO","PUNO","PUNO","AV.DONBOSCOS/N- URB.RINCONADASALCEDO-PUNO","1",,"2024-07-18 14:26:03"
"826","20608947516","GLOWEND E.I.R.L.","20608947516","JUNIN","HUANCAYO","EL TAMBO","V. UNIVERSITARIA NRO. 200 URB. SAÑOS CHICO",,,
"827","20187172129","MUNICIPALIDAD PROVINCIAL DE QUISPICANCHI-URCOS","300773","CUSCO","QUISPICANCHI","URCOS","JR. CESAR VALLEJO NRO. 109 (PLAZA DE ARMAS)",,,
"828","20568555300","TRABOL CORP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","20568555300","JUNIN","CHANCHAMAYO","CHANCHAMAYO","JR. PALCA NRO. 215 (2DO PISO, ENTRE JR.PALCA Y JR.2 DE MAYO)",,,
"829","10711112460","GARCIA GONZALES ROMY ESTER","10711112460","SAN MARTÍN","LAMAS","LAMAS","JR. SOCIMO RIVAS NRO. 377",,,
"830","20131257750","SEGURO SOCIAL DE SALUD - SEDE CENTRAL LIMA","401610 - SEDE CENTRAL LIMA","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2024-11-14 13:59:46"
"831","20534768053","UNIDAD EJECUTORA RED DE SALUD DE SAN MIGUEL","001489","AYACUCHO","LA MAR","SAN MIGUEL","R. FRANCISCO PIZARRO NRO. 209 (X CAMAL MUNICIPAL)",,,"2025-07-24 16:08:52"
"832","20605136223","AMEDICOT SOCIEDAD ANONIMA CERRADA","20605136223","LIMA","LIMA","PUENTE PIEDRA","MZA. CH LOTE. 7 ASOC. VIV RESID VISTA ALEGRE",,,"2024-12-16 15:30:55"
"833","20605390341","AMEDITOR S.A.C.","20605390341","LIMA","LIMA","PUENTE PIEDRA","MZA. CH LOTE. 7 A.V. VISTA ALEGRE (PARQUE VISTA ALEGRE)","1",,"2024-06-27 23:19:57"
"834","20605390341","AMEDITOR S.A.C.","20605390341","LIMA","LIMA","PUENTE PIEDRA","MZA. CH LOTE. 7 A.V. VISTA ALEGRE (PARQUE VISTA ALEGRE)",,,"2025-05-27 16:34:23"
"835","20337101276","SERVICIO DE ADMINISTRACION TRIBUTARIA","500231","LIMA","LIMA","LIMA","JR. CAMANA NRO. 370 (CERCADO DE LIMA)",,,
"836","20112294687","CORPORACION Z1 SOCIEDAD ANONIMA CERRADA","20112294687","LIMA","LIMA","SURQUILLO","AV. DOMINGO ORUE NRO. 980",,,
"837","20601471311","GRUPO CIMENTA S.A.C.","20601471311","LA LIBERTAD","TRUJILLO","TRUJILLO","CAL.ARGENTINA NRO. 208 URB. EL RECREO ET. 2",,,
"838","20105685875","UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO","000101","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE","CAL.JUAN XXIII NRO. 391 CERCADO",,,
"839","20176736021","MUNICIPALIDAD DISTRITAL DE YANACANCHA","301513","YANACANCHA","YANACANCHA","PASCO","PASCO",,,"2024-07-04 14:47:20"
"840","10107926777","ESTREMADOYRO MORENO ALEXIS RAIMUNDO","10107926777","LIMA","LIMA","LIMA",".",,,"2025-03-29 15:15:27"
"841","20556718696","ASOCIACION DE LA COMISION EJECUTIVA PARA LA CONSTRUCCION DEL MERCADO MINORISTA EN LA TIERRA PROMETID","20556718696","LIMA","LIMA","SANTA ANITA","AV. METROPOLITANA CON LA CULTURA KM. 10.6 URB. SANTA ANITA (COSTADO DEL MERCADO MAYORISTA)",,,
"842","20600919874","FLOW-TEK SOLUTIONS S.A.C.","20600919874","LIMA","LIMA","SAN LUIS","CAL.SAN MIGUEL NRO. 220 DPTO. 401 URB. CAHUACHE (ALTURA PARADERO CIRCUNVALACION)",,,
"843","20153408191","MARINA DE GUERRA DEL PERU - CITEN","471 - CITEN","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-04-24 13:58:17"
"844","20604920192","UNIDAD EJECUTORA PROGRAMA NACIONAL DE CENTROS JUVENILES-PRONACEJ - AREQUIPA","1716","LIMA","LIMA","LINCE","JR. PEDRO CONDE NRO. 232 URB. LOBATON",,,"2025-03-26 15:06:18"
"845","10437786572","TORRE CHAVEZ DANITZA CARMEN","10437786572","LIMA","LIMA","SAN MARTÍN DE PORRES","MZA B LOTE 10 CALLE SAN LUIS INFANTAS",,,"2025-05-12 18:12:47"
"846","20222371105","DIRECCION REGIONAL DE SALUD PUNO","914","PUNO","PUNO","PUNO","JR. JOSE ANTONIO ENCINAS NRO. 145 URB. VICTORIA (BARRIO)",,,"2025-06-16 17:16:04"
"847","20153408191","MARINA DE GUERRA DEL PERU","471 - SERV. POLICIA NAVAL","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-02-08 15:52:19"
"848","20612037753","GRUPO HUACHO S.A.C.","20612037753","LIMA","LIMA","CERCADO DE LIMA","JR. CHOTA NRO. 971 DPTO. 401",,,"2024-07-08 21:52:18"
"849","20608178181","TODO SUMINISTROS PERU S.A.C.","81RU","LIMA","LIMA","LIMA","AV. URUGUAY NRO. 483 INT. 15 CERCADO DE LIMA (ESPALDA DE COLEGIO GUADALUPE)",,,"2024-09-13 22:12:22"
"850","20201353875","UNIDAD TERRITORIAL DE SALUD TINGO MARIA","811","HUANUCO","LEONCIO PRADO","RUPA-RUPA","AV.UCAYALI 114",,,
"851","20611363991","ROSEL CORPORATION E.I.R.L.","20611363991","LIMA","LIMA","BREÑA","AV. BOLIVIA NRO. 939 DPTO. 402 URB. BREÑA",,,"2025-06-11 15:06:47"
"852","20527144516","UNIDAD DE GESTION EDUCATIVA- LA CONVENCION","001107","CUSCO","LA CONVENCION","SANTA ANA","JR. INDEPENDENCIA N° 431",,,
"853","20131373075","SERVICIO NACIONAL DE SANIDAD AGRARIA - ICA","157 - ICA","LIMA","LIMA","LA MOLINA","AV. LA MOLINA NRO. 1915",,,"2025-03-19 18:25:28"
"854","20611421053","DISTRIBUIDORA UNIVERSAL APRURIMAC E.I.R.L.","20611421053","APURIMAC","ABANCAY","ABANCAY","OTR.CCOCHAS PAMPA NRO. SN COM. MOYOCORRAL (COSTADO DE QUINTA CAMPO VERDE)",,,"2024-08-16 17:10:40"
"855","20487911667","UNIDAD EJECUTORA 004 GERENCIA SUBREGIONAL UTCUBAMBA","001429","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","AV.CHACHAPOYAS4110 SEC. SANLUISBAGUAGRANDE",,,"2024-07-12 22:17:18"
"856","20259263230","TOURS PANASUR E.I.R.L","20259263230","LIMA","LIMA","ATE","CAL.DOS NRO. C INT. 13 URB. EL ROSAL DE SALAMANCA",,,
"857","20611583819","ALAQAÑA E.I.R.L.","20611583819","PUNO","SAN ROMÁN","SAN MIGUEL","JR. 4 DE ABRIL NRO. 129 URB. SAN FRANCISCO PUNO - SAN ROMAN - SAN MIGUEL",,,"2024-09-23 20:29:06"
"858","20131257750","SEGURO SOCIAL DE SALUD - RED ASISTENCIAL INCOR LIMA","401612 - INCOR","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-01-29 23:13:01"
"859","20336951527","MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES","001087","LIMA","LIMA","LIMA","JR. CAMANA NRO. 616",,,"2025-09-23 14:54:35"
"860","20153408191","MARINA DE GUERRA DEL PERU - ESTACION NAVAL DE LA COMANDANCIA","471 - ESTACION NAVAL DE LA COMANDANCIA","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-01-30 18:02:54"
"861","20546369383","COLEGIO MAYOR SECUNDARIO ""PRESIDENTE DEL PERÚ""","001418","LIMA","LIMA","SAN BORJA","CAL.EL COMERCIO NRO. 193 RES. LAS TORRES DE SAN BORJA",,,
"862","20602804993","RED DE SALUD AMBO","001695","HUANUCO","AMBO","AMBO","MLC.MALECON LEONCIO PRADO NRO. S/N (CARRETERA CENTRAL. LADO PARADERO EL SOL)",,,"2025-06-06 20:06:04"
"863","10753363900","JULCA NORABUENA BILLY ODAR","10753363900","ÁNCASH","HUARAZ","INDEPENDENCIA","JR. SANTA CASA MZ K LOTE 05",,,"2025-05-07 17:03:57"
"864","20131257750","SEGURO SOCIAL DE SALUD - RED ASISTENCIAL ANCASH","401631 - ANCASH","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-01-29 23:12:02"
"865","20605177876","ACLARATEK S.R.L.","20605177876","LIMA","LIMA","SAN MARTIN DE PORRES","CAL.22 DE SEPTIEMBRE MZA. B2 LOTE. 10",,,
"866","20181079968","DIRECCIÓN REGIONAL DE SALUD AYACUCHO","774","AYACUCHO","HUAMANGA","AYACUCHO","AV. INDEPENDENCIA NRO. 355",,,
"867","10433669334","Rivera Yaranga Gladys","10433669334","N","N","N","N",,,
"868","10433669334","Rivera Yaranga Gladys","10433669334","N","N","N","N",,,
"869","20600378059","PROYECTO ESPECIAL LEGADO","1749","LIMA","LIMA","SAN LUIS","AV. SAN LUIS CUADRA 11 NRO. S/N (LA VIDENA PUERTA 6 CRUCE AV. DEL AIRE)",,,"2024-11-02 15:32:27"
"870","20600275977","UNIDAD EJECUTORA 412 SALUD VIRU","001617","LA LIBERTAD","VIRU","VIRU","MZA. A LOTE. 03 URB. LAS PALMERAS",,,"2025-09-03 14:16:29"
"871","20601120608","INVERSIONES MARFRANE.I.R.L","20601120608","LIMA","LIMA","PUENTE PIEDRA","CAL.3 MZA. F LOTE. 33 A.V. VALLE CHILLON (ALT. PUENTE ENSENADA",,,"2025-10-01 13:41:13"
"872","20208128184","MINISTERIO DE EDUCACION UNIDAD DE GESTION EDUCATIVA SAN ROMAN","911","PUNO","SAN ROMAN","JULIACA","JR. MARIA P. DE VELLIDO NRO. 337 URB. LA CAPILLA (FRENTE A LMERCADO SAN LUIS)",,,
"873","10753363900","JULCA NORABUENA BILLY ODAR","10753363900","LIMA","LIMA","LIMA","-",,,"2024-07-30 15:24:50"
"874","20180260316","UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA","97","LORETO","MAYNAS","SAN JUAN BAUTISTA","CAL.SAN MARCOS NRO. 185 OTR. OTROS",,,
"875","20564242889","UNIDAD DE GESTION EDUCATIVA PAUCARTAMBO","1524","CUSCO","PAUCARTAMBO","PAUCARTAMBO","AV. ENRIQUE YABAR MZA. S3 LOTE. 1 (CALLE PRINCIPAL,C2P BLANCO HUMO,UGEL)",,,"2024-07-30 13:50:57"
"876","20103795631","EMP REG DE SERV PUBLICO DE ELECTRICIDAD","200050","LORETO","MAYNAS","IQUITOS","AV. GENERAL EP AUGUSTO FREYRE NRO. 1168",,,"2025-05-09 17:45:56"
"877","20131257750","SEGURO SOCIAL DE SALUD - RED ASISTENCIAL LAMBAYEQUE","401635 - LAMBAYEQUE","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-01-29 23:09:44"
"878","20153408191","MARINA DE GUERRA DEL PERU - COMANDANCIA DE LA FUERZA DE AVIACION NAVAL","471 - COMANDANCIA DE LA FUERZA DE AVIACION NAVAL","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-02-08 15:46:47"
"879","20131257750","SEGURO SOCIAL DE SALUD - MOYOBAMBA","401613 - MOYOBAMBA","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-06-19 17:59:11"
"880","20611384255","DISTRIBUIDORA ACZ E.I.R.L.","20611384255","LIMA","LIMA","SAN JUAN DE LURIGANCHO","AV. CANTO GRANDE NRO. SN P.J SAGRADO MADERO F-13 (4TO PISO OFICINA ADMINISTRATIVA)",,,"2024-09-28 15:19:57"
"881","20477550429","CORTE SUPERIOR DE JUSTICIA DE LA LIBERTAD","1412","LA LIBERTAD","TRUJILLO","TRUJILLO","JR. BOLIVAR NRO. 547 CENTRO DE TRUJILLO",,,
"882","20267073580","SUPERINT. NAC. DE LOS REGISTROS PUBLICOS - CEDE CENTRAL","24 - CEDE CENTRAL","LIMA","LIMA","SANTIAGO DE SURCO","AV. PRIMAVERA NRO. 1878",,,
"883","20130534211","MUNICIPALIDAD DE SAN ISIDRO","301280","LIMA","LIMA","SAN ISIDRO","CAL.AUGUSTO TAMAYO NRO. 180",,,"2025-11-06 16:21:29"
"884","10742158859","SANTE CARRASCO HUGO","10742158859","LIMA","LIMA","LIMA",,,,
"885","20103795631","EMP REG DE SERV PUBLICO DE ELECTRICIDAD","20103795631","LORETO","MAYNAS","IQUITOS","AV. GENERAL EP AUGUSTO FREYRE NRO. 1168",,,
"886","20606010886","CORPORACION JAE SOLUTIONS E.I.R.L.","20606010886","LIMA","LIMA","BREÑA","JR. IQUIQUE NRO. 550 URB. CHACRA COLORADA",,,"2024-08-09 16:14:11"
"887","20612406252","LS COMPANY E.I.R.L.","20612406252","LIMA","LIMA","SAN JUAN DE MIRAFLORES","CAL.LAS AMAPOLAS NRO. 225 URB. ENTEL",,,
"888","0000000000","CLIENTE","000","JUNÍN","HUANCAYO","HUANCAYO",,,,
"889","20477936882","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL","401298","LIMA","LIMA","JESUS MARIA","R. CAHUIDE NRO. 805",,,"2025-10-15 14:16:23"
"890","20603246234","E Y M QUIMICOS E INSUMOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","20603246234","PIURA","PIURA","CASTILLA","MZA. C3 LOTE. 7B A.H. LA PRIMAVERA ET. UNO",,,"2025-05-29 15:06:37"
"891","20145686548","REDESSSANROMAN","917","PUNO","SAN ROMAN","JULIACA","AV. HUANCANE NRO. S/N (CARRETERA HUANCANE KM.02)",,,"2024-08-23 16:03:03"
"892","20609536099","GRUPO QUIMED E.I.R.L.","20609536099","LIMA","LIMA","PUENTE PIEDRA","CAL.EL TRABAJO MZA. C LOTE. 14 URB. EL TARO (POR LA AV. INTEGRACION)",,,"2024-08-19 21:30:00"
"893","20602858864","GRUPO FISAN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","20602858864","HUÁNUCO","HUÁNUCO","HUÁNUCO","JR. 28 DE JULIO NRO. 1195 INT. A",,,
"894","20505703554","GOBIERNO REGIONAL DEL CALLAO","1028","PROV. CONST. DEL CALLAO","PROV. CONST. DEL CALLAO","CALLAO","AV. ELMER FAUCETT NRO. 3970 (FRENTE A GRUPO AEREO N° 8)",,,
"895","20490983245","UNIDAD DE GESTION EDUCATIVA LOCAL GRAU","001430","APURIMAC","GRAU","CHUQUIBAMBILLA","SECTOR ILLARASCA NRO. SN (CALLE CIRCUNVALACION CHUQHIBAMBILLA)",,,"2025-08-08 15:01:29"
"896","20490983245","UNIDAD DE GESTION EDUCATIVA LOCAL GRAU","001430","APURIMAC","GRAU","CHUQUIBAMBILLA","SECTOR ILLARASCA NRO. SN (CALLE CIRCUNVALACION CHUQHIBAMBILLA)",,,
"897","20609226804","INDUSTRIAS JAZMAR S.A.C.","20609226804","LIMA","LIMA","PUENTE PIEDRA","CAL.LAS PANCIANAS MZA. F LOTE. 33 ASC. VALLE CHILLON (FRENTE AL PREKINDER)",,,"2025-05-14 22:44:37"
"898","20334929281","UNIDAD DE GESTION EDUCATIVA LOCAL 07","000062","LIMA","LIMA","SAN BORJA","AV. ALVAREZ CALDERON CD.4 NRO. S/N C.H. TORRES DE LIMATAMBO LIMA - LIMA - SAN BORJA",,,"2024-08-24 14:55:52"
"899","20131257750","SEGURO SOCIAL DE SALUD - RED ASISTENCIAL PASCO","401621 - PASCO","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-01-30 15:47:25"
"900","20185609171","MUNICIPALIDAD PROVINCIAL LUYA LAMUD","300043","AMAZONAS","LUYA","LAMUD","JR. MIGUEL GRAU NRO. 528",,,
"901","20611127511","HOSPITAL DE LIMA ESTE - VITARTE","[001746","LIMA","LIMA","ATE","AV. JOSE CARLOS MARIATEGUI NRO. 364 ASC. LA ESTRELLA",,,
